level,origin_type,origin_name,filename,relative_path,source_filename,classification_basis,asset_status,resolution,color_mode
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-06-21-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-06-21-256.png,aachat-phase4-cand-06-21-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-06-22-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-06-22-256.png,aachat-phase4-cand-06-22-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-06-23-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-06-23-256.png,aachat-phase4-cand-06-23-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-06-24-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-06-24-256.png,aachat-phase4-cand-06-24-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-07-01-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-07-01-256.png,aachat-phase4-cand-07-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-07-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-02-256.png,aachat-phase4-cand-07-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-07-03-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-07-03-256.png,aachat-phase4-cand-07-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-07-04-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-04-256.png,aachat-phase4-cand-07-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-07-05-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-07-05-256.png,aachat-phase4-cand-07-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-07-06-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-07-06-256.png,aachat-phase4-cand-07-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-07-07-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-07-07-256.png,aachat-phase4-cand-07-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-07-08-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-07-08-256.png,aachat-phase4-cand-07-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-07-09-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-07-09-256.png,aachat-phase4-cand-07-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-07-10-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-07-10-256.png,aachat-phase4-cand-07-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-07-11-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-07-11-256.png,aachat-phase4-cand-07-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-07-12-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-07-12-256.png,aachat-phase4-cand-07-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-07-13-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-07-13-256.png,aachat-phase4-cand-07-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-07-14-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-07-14-256.png,aachat-phase4-cand-07-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-07-15-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-07-15-256.png,aachat-phase4-cand-07-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-07-16-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-07-16-256.png,aachat-phase4-cand-07-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-07-17-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-07-17-256.png,aachat-phase4-cand-07-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-07-18-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-18-256.png,aachat-phase4-cand-07-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-07-19-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-07-19-256.png,aachat-phase4-cand-07-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-07-20-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-07-20-256.png,aachat-phase4-cand-07-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-08-01-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-08-01-256.png,aachat-phase4-cand-08-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-08-02-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-08-02-256.png,aachat-phase4-cand-08-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-03-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-03-256.png,aachat-phase4-cand-08-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-08-04-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-08-04-256.png,aachat-phase4-cand-08-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-08-05-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-08-05-256.png,aachat-phase4-cand-08-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-08-06-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-08-06-256.png,aachat-phase4-cand-08-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-07-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-07-256.png,aachat-phase4-cand-08-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-08-08-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-08-08-256.png,aachat-phase4-cand-08-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-08-09-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-08-09-256.png,aachat-phase4-cand-08-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-08-10-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-08-10-256.png,aachat-phase4-cand-08-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-11-256.png,aachat-phase4-cand-08-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-08-12-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-08-12-256.png,aachat-phase4-cand-08-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-08-13-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-08-13-256.png,aachat-phase4-cand-08-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-08-14-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-08-14-256.png,aachat-phase4-cand-08-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-15-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-15-256.png,aachat-phase4-cand-08-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-08-16-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-08-16-256.png,aachat-phase4-cand-08-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-08-17-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-08-17-256.png,aachat-phase4-cand-08-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-08-18-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-08-18-256.png,aachat-phase4-cand-08-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-19-256.png,aachat-phase4-cand-08-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-08-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-20-256.png,aachat-phase4-cand-08-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-09-01-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-09-01-256.png,aachat-phase4-cand-09-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-09-02-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-09-02-256.png,aachat-phase4-cand-09-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-09-03-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-09-03-256.png,aachat-phase4-cand-09-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-09-04-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-09-04-256.png,aachat-phase4-cand-09-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B08-NAT,Nature_&_Element,aachat-level-05-b08-nat-cand-09-05-256.png,B08-NAT__Nature_&_Element/aachat-level-05-b08-nat-cand-09-05-256.png,aachat-phase4-cand-09-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-09-06-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-09-06-256.png,aachat-phase4-cand-09-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-09-07-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-09-07-256.png,aachat-phase4-cand-09-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-09-08-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-09-08-256.png,aachat-phase4-cand-09-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-09-09-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-09-09-256.png,aachat-phase4-cand-09-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-09-10-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-09-10-256.png,aachat-phase4-cand-09-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-09-11-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-09-11-256.png,aachat-phase4-cand-09-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-09-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-12-256.png,aachat-phase4-cand-09-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-09-13-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-09-13-256.png,aachat-phase4-cand-09-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-09-14-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-09-14-256.png,aachat-phase4-cand-09-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-09-15-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-09-15-256.png,aachat-phase4-cand-09-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-09-16-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-09-16-256.png,aachat-phase4-cand-09-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-09-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-17-256.png,aachat-phase4-cand-09-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-09-18-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-09-18-256.png,aachat-phase4-cand-09-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-09-19-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-09-19-256.png,aachat-phase4-cand-09-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-09-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-20-256.png,aachat-phase4-cand-09-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-01-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-01-256.png,aachat-phase4-cand-10-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-02-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-02-256.png,aachat-phase4-cand-10-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-03-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-03-256.png,aachat-phase4-cand-10-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-10-04-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-10-04-256.png,aachat-phase4-cand-10-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-05-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-05-256.png,aachat-phase4-cand-10-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-10-06-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-10-06-256.png,aachat-phase4-cand-10-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-10-07-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-10-07-256.png,aachat-phase4-cand-10-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-08-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-08-256.png,aachat-phase4-cand-10-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-09-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-09-256.png,aachat-phase4-cand-10-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-10-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-10-256.png,aachat-phase4-cand-10-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-11-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-11-256.png,aachat-phase4-cand-10-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-12-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-12-256.png,aachat-phase4-cand-10-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-13-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-13-256.png,aachat-phase4-cand-10-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-14-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-14-256.png,aachat-phase4-cand-10-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-15-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-15-256.png,aachat-phase4-cand-10-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-10-16-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-10-16-256.png,aachat-phase4-cand-10-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-17-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-17-256.png,aachat-phase4-cand-10-17-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-18-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-18-256.png,aachat-phase4-cand-10-18-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-19-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-19-256.png,aachat-phase4-cand-10-19-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-20-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-20-256.png,aachat-phase4-cand-10-20-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-21-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-21-256.png,aachat-phase4-cand-10-21-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-10-22-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-10-22-256.png,aachat-phase4-cand-10-22-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B10-ANO,Secret_Anomaly,aachat-level-05-b10-ano-cand-10-23-256.png,B10-ANO__Secret_Anomaly/aachat-level-05-b10-ano-cand-10-23-256.png,aachat-phase4-cand-10-23-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B01-HUM,Humanoid,aachat-level-05-b01-hum-cand-10-24-256.png,B01-HUM__Humanoid/aachat-level-05-b01-hum-cand-10-24-256.png,aachat-phase4-cand-10-24-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-12-01-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-12-01-256.png,aachat-phase4-cand-12-01-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B03-FLO,Flora_&_Fungi,aachat-level-05-b03-flo-cand-12-02-256.png,B03-FLO__Flora_&_Fungi/aachat-level-05-b03-flo-cand-12-02-256.png,aachat-phase4-cand-12-02-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-12-03-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-12-03-256.png,aachat-phase4-cand-12-03-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B02-FAU,Fauna,aachat-level-05-b02-fau-cand-12-04-256.png,B02-FAU__Fauna/aachat-level-05-b02-fau-cand-12-04-256.png,aachat-phase4-cand-12-04-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B07-MAT,Material_&_Mineral,aachat-level-05-b07-mat-cand-12-05-256.png,B07-MAT__Material_&_Mineral/aachat-level-05-b07-mat-cand-12-05-256.png,aachat-phase4-cand-12-05-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-06-256.png,aachat-phase4-cand-12-06-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-12-07-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-12-07-256.png,aachat-phase4-cand-12-07-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-08-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-08-256.png,aachat-phase4-cand-12-08-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-09-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-09-256.png,aachat-phase4-cand-12-09-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-12-10-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-12-10-256.png,aachat-phase4-cand-12-10-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-12-11-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-12-11-256.png,aachat-phase4-cand-12-11-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-12-256.png,aachat-phase4-cand-12-12-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-13-256.png,aachat-phase4-cand-12-13-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B04-CUL,Culinary,aachat-level-05-b04-cul-cand-12-14-256.png,B04-CUL__Culinary/aachat-level-05-b04-cul-cand-12-14-256.png,aachat-phase4-cand-12-14-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B05-MEC,Machine,aachat-level-05-b05-mec-cand-12-15-256.png,B05-MEC__Machine/aachat-level-05-b05-mec-cand-12-15-256.png,aachat-phase4-cand-12-15-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
05,B06-OBJ,Artifact_&_Architecture,aachat-level-05-b06-obj-cand-12-16-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-16-256.png,aachat-phase4-cand-12-16-256.png,full visual review: Level 05 contact sheet motif,reference-only,256x256,RGBA
